"Gene"	"Correlation"	"P-Value"	"FDR"
"ENSG00000253022"	"-0.0313650734223903"	"0.849662997019522"	"1"
"ENSG00000253023"			
"ENSG00000253024"	"-0.22827649254671"	"0.162191668007056"	"1"
"ENSG00000253025"	"-0.159053923308675"	"0.333469267656588"	"1"
"ENSG00000253026"			
"ENSG00000253027"	"0.178633894309826"	"0.276571483321737"	"1"
"ENSG00000253028"			
"ENSG00000253030"	"0.0484259696117485"	"0.769711361666156"	"1"
"ENSG00000253032"	"0.257243814376069"	"0.113888049396899"	"1"
"ENSG00000253035"	"-0.267928210600184"	"0.0991314948294915"	"1"
"ENSG00000253038"			
"ENSG00000253041"	"-0.100896260593057"	"0.541094142899359"	"1"
"ENSG00000253042"	"0.195638059573897"	"0.232640485152463"	"1"
"ENSG00000253043"	"-0.0812107043533948"	"0.623091874037742"	"1"
"ENSG00000253047"	"-0.0354251012145749"	"0.830137172136109"	"1"
"ENSG00000253048"	"-0.10831318500045"	"0.511603244039612"	"1"
"ENSG00000253049"	"-0.244858776047445"	"0.133002264518737"	"1"
"ENSG00000253051"	"-0.0807692307692308"	"0.623862009926115"	"1"
"ENSG00000253053"	"-0.129723763619645"	"0.431222611939288"	"1"
"ENSG00000253054"	"-0.0101333314133876"	"0.951179860042784"	"1"
"ENSG00000253056"	"0.222920507238493"	"0.17254220963544"	"1"
"ENSG00000253057"	"0.0338494003368326"	"0.837907884173485"	"1"
"ENSG00000253059"	"0.12780329529287"	"0.438132097769577"	"1"
"ENSG00000253060"			
"ENSG00000253063"	"0.0764065946127419"	"0.643858113176429"	"1"
"ENSG00000253064"	"-0.0651527397025833"	"0.693536822531886"	"1"
"ENSG00000253065"			
"ENSG00000253066"			
"ENSG00000253067"			
"ENSG00000253070"	"0.201792521186114"	"0.217981409318794"	"1"
"ENSG00000253072"			
"ENSG00000253073"			
"ENSG00000253074"			
"ENSG00000253075"	"0.230533289654569"	"0.157967677392039"	"1"
"ENSG00000253078"			
"ENSG00000253079"	"0.0798490432264831"	"0.62894957240227"	"1"
"ENSG00000253081"			
"ENSG00000253084"	"-0.200163211965608"	"0.221798678525899"	"1"
"ENSG00000253085"	"0.20809444024876"	"0.203643913706265"	"1"
"ENSG00000253086"	"0.0975936323027451"	"0.554482663990315"	"1"
"ENSG00000253087"	"0.216206272699408"	"0.186175752446788"	"1"
"ENSG00000253088"	"-0.0132060780812146"	"0.936402645243537"	"1"
"ENSG00000253089"			
"ENSG00000253090"	"-0.172965018159526"	"0.292348053090728"	"1"
"ENSG00000253092"	"-0.0821862348178138"	"0.617765482824817"	"1"
"ENSG00000253094"	"0.273861278752583"	"0.0915949596780689"	"1"
"ENSG00000253096"	"-0.0103558953949714"	"0.950108922816438"	"1"
"ENSG00000253097"	"0.356561707320446"	"0.0258750038556294"	"1"
"ENSG00000253098"	"0.0787962309840349"	"0.633494064645803"	"1"
"ENSG00000253099"	"0.236536414909596"	"0.147121587296642"	"1"
"ENSG00000253100"	"0.201792521186114"	"0.217981409318794"	"1"
"ENSG00000253102"	"0.426923076923077"	"0.00715127141345639"	"1"
"ENSG00000253103"	"0.0874493927125506"	"0.595346470076815"	"1"
"ENSG00000253104"	"0.0432412545398815"	"0.793801166948909"	"1"
"ENSG00000253105"	"-0.110931174089069"	"0.500014178371348"	"1"
"ENSG00000253106"	"-0.0449392712550607"	"0.78535699400395"	"1"
"ENSG00000253108"	"0.170674639564963"	"0.298883320842131"	"1"
"ENSG00000253110"	"0.158551266646232"	"0.335019002816224"	"1"
"ENSG00000253111"	"-0.0694472579531278"	"0.674415855683858"	"1"
"ENSG00000253112"	"0.00770010526926398"	"0.962893214784476"	"1"
"ENSG00000253115"	"-0.129743370861311"	"0.431152382693194"	"1"
"ENSG00000253116"	"-0.0508097165991903"	"0.758056756810545"	"1"
"ENSG00000253121"	"-0.0712121003565888"	"0.666615300945182"	"1"
"ENSG00000253122"	"0.0659375252420421"	"0.690028207932152"	"1"
"ENSG00000253123"	"0.0338056680161943"	"0.837817133862221"	"1"
"ENSG00000253125"	"0.181983805668016"	"0.266467908027794"	"1"
"ENSG00000253130"	"0.0926939480993421"	"0.574626944564739"	"1"
"ENSG00000253133"	"-0.112753036437247"	"0.492961034502198"	"1"
"ENSG00000253134"	"-0.0288275030265877"	"0.861703198679812"	"1"
"ENSG00000253138"	"0.0572874493927126"	"0.728269585813877"	"1"
"ENSG00000253139"	"0.172883243300511"	"0.292579789305552"	"1"
"ENSG00000253140"	"0.032800162648416"	"0.842868494297273"	"1"
"ENSG00000253141"	"-0.0356293335139227"	"0.829506883027043"	"1"
"ENSG00000253142"	"0.172877331720405"	"0.29259654631297"	"1"
"ENSG00000253143"	"0.121915213077575"	"0.459692241683425"	"1"
"ENSG00000253147"	"-0.0672468038462913"	"0.684188917936197"	"1"
"ENSG00000253154"	"-0.139068825910931"	"0.397095136467687"	"1"
"ENSG00000253161"	"-0.0125506072874494"	"0.939744371952524"	"1"
"ENSG00000253162"			
"ENSG00000253163"	"0.0134285416647346"	"0.935333546686384"	"1"
"ENSG00000253164"	"-0.00266137646774409"	"0.987170928451339"	"1"
"ENSG00000253165"	"-0.00870445344129555"	"0.958339844644849"	"1"
"ENSG00000253167"	"0.154858299595142"	"0.34523926075516"	"1"
"ENSG00000253168"	"0.141295546558704"	"0.389518570051716"	"1"
"ENSG00000253170"	"0.18737876967282"	"0.253345801814024"	"1"
"ENSG00000253171"	"0.0351376264138852"	"0.831825835821569"	"1"
"ENSG00000253172"	"-0.041497975708502"	"0.801482792362164"	"1"
"ENSG00000253174"	"-0.322064777327935"	"0.0460609603491656"	"1"
"ENSG00000253177"	"-0.0168016194331984"	"0.919228889735002"	"1"
"ENSG00000253181"	"-0.43308658635856"	"0.00588814804310607"	"1"
"ENSG00000253182"	"0.177333299734283"	"0.280140874165228"	"1"
"ENSG00000253184"	"0.179612742010507"	"0.273904795877152"	"1"
"ENSG00000253187"	"-0.152429149797571"	"0.352932070155704"	"1"
"ENSG00000253189"	"0.0864825090797631"	"0.600630677808906"	"1"
"ENSG00000253190"	"-0.232995951417004"	"0.153080714213417"	"1"
"ENSG00000253194"	"0.40587044534413"	"0.0108643280824219"	"1"
"ENSG00000253196"	"0.0123481781376518"	"0.940722373489626"	"1"
"ENSG00000253197"	"-0.0263157894736842"	"0.873521301133583"	"1"
"ENSG00000253199"	"-0.0595434302096186"	"0.718794726484207"	"1"
"ENSG00000253200"	"0.0777327935222672"	"0.637010026598527"	"1"
"ENSG00000253205"	"0.100075952180701"	"0.544405083827028"	"1"
"ENSG00000253206"	"-0.0304355846236877"	"0.854069460391949"	"1"
"ENSG00000253207"			
"ENSG00000253210"	"-0.105060728744939"	"0.52308921616849"	"1"
"ENSG00000253214"	"-0.055668016194332"	"0.735681099867184"	"1"
"ENSG00000253215"	"-0.0706659348824686"	"0.669025693601558"	"1"
"ENSG00000253217"	"-0.263562753036437"	"0.104997911499678"	"1"
"ENSG00000253220"	"0.0553911793987119"	"0.737685063366537"	"1"
"ENSG00000253227"	"-0.055668016194332"	"0.735681099867184"	"1"
"ENSG00000253230"	"-0.302835382450335"	"0.0609377271804411"	"1"
"ENSG00000253235"	"0.290283400809717"	"0.0733250244199364"	"1"
"ENSG00000253236"			
"ENSG00000253238"	"0.0153846153846154"	"0.926062252077917"	"1"
"ENSG00000253244"	"0.158551266646232"	"0.335019002816224"	"1"
"ENSG00000253252"	"-0.269392444719993"	"0.0972288913526681"	"1"
"ENSG00000253256"	"0.136032388663968"	"0.407564507288024"	"1"
"ENSG00000253258"	"0.00217620669975043"	"0.989509528611978"	"1"
"ENSG00000253259"	"-0.16776443389513"	"0.307320967117439"	"1"
"ENSG00000253260"	"0.22164646671271"	"0.175072515419748"	"1"
"ENSG00000253263"	"-0.241295546558704"	"0.138662388698705"	"1"
"ENSG00000253266"	"-0.115634664335214"	"0.483302923636678"	"1"
"ENSG00000253267"	"-0.0775682392715267"	"0.638811513478371"	"1"
"ENSG00000253269"	"0.1351160360547"	"0.412149577889167"	"1"
"ENSG00000253270"	"-0.0666601624109333"	"0.686803083459135"	"1"
"ENSG00000253275"			
"ENSG00000253279"	"-0.204251012145749"	"0.211540798247448"	"1"
"ENSG00000253280"	"-0.100896260593057"	"0.541094142899359"	"1"
"ENSG00000253281"			
"ENSG00000253282"	"-0.0139676113360324"	"0.932900908633169"	"1"
"ENSG00000253284"	"-0.136437246963563"	"0.406159448074184"	"1"
"ENSG00000253286"	"-0.150012892530617"	"0.362019938179948"	"1"
"ENSG00000253287"	"0.139271255060729"	"0.396402818149993"	"1"
"ENSG00000253288"	"0.0716599190283401"	"0.663637852470983"	"1"
"ENSG00000253295"	"-0.140688259109312"	"0.391576402293158"	"1"
"ENSG00000253297"	"-0.153766039420282"	"0.349994316786236"	"1"
"ENSG00000253298"	"-0.0197747564735415"	"0.90488957276411"	"1"
"ENSG00000253300"	"0.0212928091855045"	"0.897625384442343"	"1"
"ENSG00000253301"	"-0.0259109311740891"	"0.875459055188943"	"1"
"ENSG00000253302"	"0.0947368421052632"	"0.564914810867923"	"1"
"ENSG00000253307"	"0.288259109311741"	"0.0754219313091575"	"1"
"ENSG00000253308"			
"ENSG00000253311"	"0.0868421052631579"	"0.597914834817959"	"1"
"ENSG00000253314"	"-0.0250256805088887"	"0.879798979664976"	"1"
"ENSG00000253315"	"0.239473684210526"	"0.141737092256269"	"1"
"ENSG00000253317"	"-0.0161943319838057"	"0.922156794104289"	"1"
"ENSG00000253320"	"-0.122064777327935"	"0.457734077446481"	"1"
"ENSG00000253321"	"-0.0144137515132938"	"0.930600269345553"	"1"
"ENSG00000253322"	"-0.0356999743815926"	"0.829173848256562"	"1"
"ENSG00000253327"	"0.124696356275304"	"0.448033100597185"	"1"
"ENSG00000253331"	"-0.0924557080539291"	"0.575614830545079"	"1"
"ENSG00000253334"	"0.275708502024292"	"0.0895001459565875"	"1"
"ENSG00000253335"	"-0.0365885103733211"	"0.824987397141486"	"1"
"ENSG00000253339"	"-0.0542784879703242"	"0.742773611378927"	"1"
"ENSG00000253342"	"0.137228544817799"	"0.404810314576724"	"1"
"ENSG00000253343"	"0.0974284402182488"	"0.555156392626285"	"1"
"ENSG00000253344"	"-0.175303643724696"	"0.284649812263576"	"1"
"ENSG00000253347"	"-0.025012661434086"	"0.87986105629141"	"1"
"ENSG00000253348"	"0.0034412955465587"	"0.983819998706497"	"1"
"ENSG00000253351"	"-0.101548201010498"	"0.538469669387452"	"1"
"ENSG00000253354"	"0.116396761133603"	"0.479011339750545"	"1"
"ENSG00000253355"	"0.300757358934594"	"0.0628211790623864"	"1"
"ENSG00000253356"	"-0.236842105263158"	"0.146267505748808"	"1"
"ENSG00000253357"	"-0.0413163715187114"	"0.802794311466635"	"1"
"ENSG00000253358"	"0.0965587044534413"	"0.557421898786726"	"1"
"ENSG00000253361"	"-0.12085020242915"	"0.462249699871087"	"1"
"ENSG00000253363"	"0.0396761133603239"	"0.810053768551938"	"1"
"ENSG00000253364"	"-0.240283400809717"	"0.140364352647137"	"1"
"ENSG00000253369"	"0.047165991902834"	"0.774969601139557"	"1"
"ENSG00000253372"	"0.069838056680162"	"0.671709141717012"	"1"
"ENSG00000253373"	"-0.0132698387556267"	"0.936096217725724"	"1"
"ENSG00000253374"	"-0.0257085020242915"	"0.876428204581147"	"1"
"ENSG00000253376"	"0.289068825910931"	"0.0745775530387487"	"1"
"ENSG00000253377"	"0.181983805668016"	"0.266467908027794"	"1"
"ENSG00000253380"			
"ENSG00000253381"			
"ENSG00000253385"	"-0.0124500227903764"	"0.940036849054191"	"1"
"ENSG00000253388"	"0.0432412545398815"	"0.793801166948909"	"1"
"ENSG00000253389"	"0.0908906882591093"	"0.580885566248254"	"1"
"ENSG00000253390"	"-0.000607287449392712"	"0.997548325412791"	"1"
"ENSG00000253392"	"-0.0959514170040486"	"0.559914316283264"	"1"
"ENSG00000253394"	"0.0726720647773279"	"0.659170031403285"	"1"
"ENSG00000253395"	"-0.012096064692599"	"0.941738669561383"	"1"
"ENSG00000253396"	"0.161336032388664"	"0.325236687220943"	"1"
"ENSG00000253397"	"-0.00425101214574899"	"0.979898300603264"	"1"
"ENSG00000253398"	"-0.00522129969741957"	"0.974833870964561"	"1"
"ENSG00000253399"	"-0.0836074701207389"	"0.612836796390731"	"1"
"ENSG00000253400"	"0.14323793402185"	"0.384346792027987"	"1"
"ENSG00000253403"			
"ENSG00000253404"	"0.201427197990642"	"0.21883335221446"	"1"
"ENSG00000253405"	"-0.115310012106351"	"0.484540306598863"	"1"
"ENSG00000253406"	"0.32246963562753"	"0.0457763096339754"	"1"
"ENSG00000253407"	"-0.158455095165168"	"0.335316014184991"	"1"
"ENSG00000253408"	"-0.0255060728744939"	"0.877397533698762"	"1"
"ENSG00000253414"	"-0.000809716599190283"	"0.996567660606806"	"1"
"ENSG00000253416"			
"ENSG00000253417"	"-0.149197834089551"	"0.364663918044174"	"1"
"ENSG00000253420"	"-0.0145795214341701"	"0.929804082107065"	"1"
"ENSG00000253424"	"-0.141201477988415"	"0.391212432003329"	"1"
"ENSG00000253427"	"-0.274006569197568"	"0.0914161062437546"	"1"
"ENSG00000253428"	"0.190726871696345"	"0.244808960710736"	"1"
"ENSG00000253430"	"-0.0702429149797571"	"0.669912306668969"	"1"
"ENSG00000253432"			
"ENSG00000253433"	"0.0440405278825824"	"0.790074562436707"	"1"
"ENSG00000253434"	"0.238324083437074"	"0.143999814988586"	"1"
"ENSG00000253437"	"-0.277822169583711"	"0.0868147335820569"	"1"
"ENSG00000253438"	"0.143522267206478"	"0.382027929902713"	"1"
"ENSG00000253444"	"0.0843995263485497"	"0.609463602583608"	"1"
"ENSG00000253445"	"-0.127732793522267"	"0.436981812681815"	"1"
"ENSG00000253447"	"0.144137515132938"	"0.381336625351041"	"1"
"ENSG00000253449"	"-0.00323886639676113"	"0.984800486080089"	"1"
"ENSG00000253452"	"-0.00323886639676113"	"0.984800486080089"	"1"
"ENSG00000253455"	"0.259033970374236"	"0.111306404331493"	"1"
"ENSG00000253456"	"-0.0336038238326624"	"0.839068380200712"	"1"
"ENSG00000253469"			
"ENSG00000253470"	"-0.256871782351059"	"0.114430196477108"	"1"
"ENSG00000253471"	"0.100896260593057"	"0.541094142899359"	"1"
"ENSG00000253474"	"-0.228542510121457"	"0.161258575509789"	"1"
"ENSG00000253475"	"0.0572874493927126"	"0.728269585813877"	"1"
"ENSG00000253476"	"0.115182186234818"	"0.483637879038609"	"1"
"ENSG00000253477"	"0.126315789473684"	"0.442120029203635"	"1"
"ENSG00000253479"	"0.180667736089864"	"0.271049587637955"	"1"
"ENSG00000253484"	"-0.0273279352226721"	"0.868680158283683"	"1"
"ENSG00000253489"			
"ENSG00000253490"	"0.00931174089068826"	"0.955402001986291"	"1"
"ENSG00000253496"	"0.390283400809717"	"0.0145849313595368"	"1"
"ENSG00000253500"	"-0.0323886639676113"	"0.844549441018017"	"1"
"ENSG00000253503"	"0.0307692307692308"	"0.852256985499877"	"1"
"ENSG00000253505"	"0.17165991902834"	"0.294902171930473"	"1"
"ENSG00000253507"	"-0.0969635627530364"	"0.555763202379576"	"1"
"ENSG00000253508"	"-0.245033775725995"	"0.132716576348048"	"1"
"ENSG00000253509"			
"ENSG00000253510"	"0.214304545480185"	"0.190172297094716"	"1"
"ENSG00000253513"	"0.0899936337427044"	"0.585868812482913"	"1"
"ENSG00000253515"	"0.0917004048582996"	"0.577506323085297"	"1"
"ENSG00000253519"	"-0.0987854251012146"	"0.548328120220319"	"1"
"ENSG00000253521"	"-0.298178137651822"	"0.0655845900668761"	"1"
"ENSG00000253522"	"-0.317813765182186"	"0.0491377739618098"	"1"
"ENSG00000253523"	"0.0795546558704454"	"0.629107583640651"	"1"
"ENSG00000253524"			
"ENSG00000253526"	"-0.130878431875544"	"0.427097673582654"	"1"
"ENSG00000253527"			
"ENSG00000253530"	"0.0131410948643899"	"0.936714957473294"	"1"
"ENSG00000253532"	"0.0109311740890688"	"0.947570732110858"	"1"
"ENSG00000253535"	"0.16417004048583"	"0.316720290999023"	"1"
"ENSG00000253538"			
"ENSG00000253539"	"0.0558976561162105"	"0.735372480379102"	"1"
"ENSG00000253549"	"-0.0785425101214575"	"0.633492817611893"	"1"
"ENSG00000253551"	"-0.201792521186114"	"0.217981409318794"	"1"
"ENSG00000253552"	"-0.332388663967611"	"0.0392383552634326"	"1"
"ENSG00000253553"	"0.0214574898785425"	"0.896819713788823"	"1"
"ENSG00000253554"	"0.174089068825911"	"0.288040961981049"	"1"
"ENSG00000253557"	"0.17165991902834"	"0.294902171930473"	"1"
"ENSG00000253559"	"-0.00850202429149798"	"0.959319249415072"	"1"
"ENSG00000253561"			
"ENSG00000253562"	"-0.0183876053908563"	"0.911534064477329"	"1"
"ENSG00000253563"	"0.225506072874494"	"0.167014777997345"	"1"
"ENSG00000253567"	"-0.119573836239947"	"0.46842107600017"	"1"
"ENSG00000253572"	"-0.0441295546558704"	"0.789143541728815"	"1"
"ENSG00000253573"	"0.292848516261395"	"0.0704149572579499"	"1"
"ENSG00000253574"	"-0.0729311393573916"	"0.659050273148201"	"1"
"ENSG00000253576"	"0.0161943319838057"	"0.922156794104288"	"1"
"ENSG00000253577"	"0.0107944988435346"	"0.947998697787595"	"1"
"ENSG00000253582"	"-0.0615384615384615"	"0.708932785161104"	"1"
"ENSG00000253583"	"-0.0130061661949903"	"0.937363460424104"	"1"
"ENSG00000253584"	"0.199457688060427"	"0.223465792292534"	"1"
"ENSG00000253585"	"0.270488777842022"	"0.0958227507817815"	"1"
"ENSG00000253586"	"0.0522372960696996"	"0.752136299739991"	"1"
"ENSG00000253591"	"-0.221168539488965"	"0.176028514985821"	"1"
"ENSG00000253593"	"0.20281402887916"	"0.215611367735672"	"1"
"ENSG00000253595"	"0.11689584331399"	"0.478511700201301"	"1"
"ENSG00000253596"	"0.319819445064252"	"0.0471709890548118"	"1"
"ENSG00000253602"	"-0.333117028146421"	"0.0382439204998496"	"1"
"ENSG00000253603"	"-0.04876608523103"	"0.768138234550899"	"1"
"ENSG00000253604"	"-0.369838056680162"	"0.0210669430238783"	"1"
"ENSG00000253607"	"0.28582995951417"	"0.0780004629731499"	"1"
"ENSG00000253608"	"-0.0301107893907158"	"0.855610266406765"	"1"
"ENSG00000253613"	"-0.0529391889945761"	"0.74891278306912"	"1"
"ENSG00000253614"	"-0.0352226720647773"	"0.831096322557424"	"1"
"ENSG00000253616"	"0.254048582995951"	"0.11851730191999"	"1"
"ENSG00000253618"	"0.103643724696356"	"0.528737362023546"	"1"
"ENSG00000253619"	"0.0149797570850202"	"0.928015635022472"	"1"
"ENSG00000253622"	"-0.045643075473026"	"0.7826166274023"	"1"
"ENSG00000253627"	"0.0953296333748296"	"0.56374950016769"	"1"
"ENSG00000253628"	"0.115384615384615"	"0.482865160269171"	"1"
"ENSG00000253629"	"-0.11417004048583"	"0.487511212233628"	"1"
"ENSG00000253632"	"0.1544407049015"	"0.34785866543868"	"1"
"ENSG00000253633"	"-0.22753036437247"	"0.163160946812469"	"1"
"ENSG00000253634"	"-0.285138168939081"	"0.078495475679762"	"1"
"ENSG00000253636"	"-0.0297570850202429"	"0.8570812064694"	"1"
"ENSG00000253641"	"0.249797570850202"	"0.124968777433225"	"1"
"ENSG00000253642"	"-0.0439271255060729"	"0.790090937602671"	"1"
"ENSG00000253643"			
"ENSG00000253644"	"-0.0144137515132938"	"0.930600269345553"	"1"
"ENSG00000253645"	"0.0251012145748988"	"0.879336725552902"	"1"
"ENSG00000253647"	"0.133198380566802"	"0.417478290701905"	"1"
"ENSG00000253648"			
"ENSG00000253652"	"0.169960155180774"	"0.300940979712755"	"1"
"ENSG00000253653"	"0.126524621853419"	"0.44276616042266"	"1"
"ENSG00000253656"	"0.0408906882591093"	"0.804337263975263"	"1"
"ENSG00000253658"	"0.0865596605377771"	"0.600304583665551"	"1"
"ENSG00000253659"	"0.11336032388664"	"0.490621528405968"	"1"
"ENSG00000253660"	"-0.0335255096429965"	"0.839438532331259"	"1"
"ENSG00000253661"	"0.17834008097166"	"0.276286912084005"	"1"
"ENSG00000253664"	"-0.428571648539298"	"0.00648710384098878"	"1"
"ENSG00000253665"	"0.15587044534413"	"0.342064753354339"	"1"
"ENSG00000253666"	"-0.286032388663968"	"0.0777829660179722"	"1"
"ENSG00000253669"	"0.0350202429149798"	"0.832055717046378"	"1"
"ENSG00000253671"	"-0.0742914979757085"	"0.652046040288867"	"1"
"ENSG00000253672"	"0.18737876967282"	"0.253345801814024"	"1"
"ENSG00000253673"	"0.112020850776207"	"0.497168916981432"	"1"
"ENSG00000253675"	"0.0362348178137652"	"0.826303038044367"	"1"
"ENSG00000253678"	"0.233491316323064"	"0.152552945414552"	"1"
"ENSG00000253679"	"-0.0647773279352227"	"0.694320366368689"	"1"
"ENSG00000253681"			
"ENSG00000253682"	"0.2582995951417"	"0.112321978040381"	"1"
"ENSG00000253686"	"-0.102631578947368"	"0.53279009768296"	"1"
"ENSG00000253687"	"0.0221548756664943"	"0.893503843652362"	"1"
"ENSG00000253688"	"0.0048582995951417"	"0.976957331187063"	"1"
"ENSG00000253690"	"-0.143927125506073"	"0.380675258705399"	"1"
"ENSG00000253693"			
"ENSG00000253695"	"-0.043328609918278"	"0.793393651938055"	"1"
"ENSG00000253696"	"0.0835046136952673"	"0.613275418847969"	"1"
"ENSG00000253698"	"0.160970235637695"	"0.327601877046179"	"1"
"ENSG00000253699"			
"ENSG00000253702"	"-0.10729944096209"	"0.515586029813452"	"1"
"ENSG00000253704"	"-0.0668016194331984"	"0.685242843287039"	"1"
"ENSG00000253706"	"-0.0220647773279352"	"0.893902277774786"	"1"
"ENSG00000253708"	"-0.0368421052631579"	"0.823430066067781"	"1"
"ENSG00000253711"	"0.0683404619645698"	"0.679325101783775"	"1"
"ENSG00000253712"	"-0.0864372469635628"	"0.59962978420151"	"1"
"ENSG00000253713"	"0.0343858648951536"	"0.835373946729368"	"1"
"ENSG00000253715"	"-0.0327935222672065"	"0.842624778748118"	"1"
"ENSG00000253716"	"-0.234817813765182"	"0.149824823397007"	"1"
"ENSG00000253717"			
"ENSG00000253720"	"0.0603238866396761"	"0.714439672219932"	"1"
"ENSG00000253722"	"0.132591093117409"	"0.419620452674543"	"1"
"ENSG00000253726"	"-0.032692057297953"	"0.843379940506904"	"1"
"ENSG00000253728"			
"ENSG00000253730"	"-0.116322028860338"	"0.480688532597977"	"1"
"ENSG00000253733"	"-0.218799968553175"	"0.180821473851539"	"1"
"ENSG00000253734"	"-0.047165991902834"	"0.774969601139558"	"1"
"ENSG00000253735"			
"ENSG00000253736"	"-0.109514170040486"	"0.505535630795828"	"1"
"ENSG00000253737"	"0.0716599190283401"	"0.663637852470983"	"1"
"ENSG00000253738"	"-0.047165991902834"	"0.774969601139558"	"1"
"ENSG00000253739"	"0.0432140360672259"	"0.793928152835121"	"1"
"ENSG00000253740"	"-0.136416931197304"	"0.407621108659553"	"1"
"ENSG00000253741"	"-0.112955465587045"	"0.492180555754913"	"1"
"ENSG00000253744"	"0.363562753036437"	"0.023487828464677"	"1"
"ENSG00000253745"	"-0.121636900256908"	"0.460725217693175"	"1"
"ENSG00000253746"	"-0.0310676861849143"	"0.851072348955229"	"1"
"ENSG00000253749"			
"ENSG00000253754"	"-0.0139676113360324"	"0.932900908633169"	"1"
"ENSG00000253762"	"0.0345108986147601"	"0.834783596671001"	"1"
"ENSG00000253764"	"0.0574898785425101"	"0.727344860661459"	"1"
"ENSG00000253766"	"0.0637651821862348"	"0.698875220177755"	"1"
"ENSG00000253768"	"0.0749567681777894"	"0.650178812253422"	"1"
"ENSG00000253773"	"0.119838056680162"	"0.466031052833825"	"1"
"ENSG00000253774"	"-0.162145748987854"	"0.322788829699993"	"1"
"ENSG00000253775"	"-0.057085020242915"	"0.729194694698591"	"1"
"ENSG00000253776"			
"ENSG00000253778"	"-0.0846057193623049"	"0.608586771921935"	"1"
"ENSG00000253782"	"0.163168594566175"	"0.320950568357693"	"1"
"ENSG00000253783"			
"ENSG00000253784"	"-0.109055916847912"	"0.508695014268929"	"1"
"ENSG00000253787"	"-0.203168902578196"	"0.214792191632917"	"1"
"ENSG00000253792"	"-0.273861278752583"	"0.0915949596780691"	"1"
"ENSG00000253796"	"-0.160356350725589"	"0.329474442247374"	"1"
"ENSG00000253799"	"-0.0869331166112084"	"0.598727192562647"	"1"
"ENSG00000253802"	"-0.411310309892422"	"0.00928648687462792"	"1"
"ENSG00000253805"	"0.0261111034640826"	"0.87462606921287"	"1"
"ENSG00000253806"	"0.217206477732794"	"0.183509011531154"	"1"
"ENSG00000253807"	"0.0852226720647773"	"0.604787539641623"	"1"
"ENSG00000253809"	"-0.155055482098859"	"0.34591952488863"	"1"
"ENSG00000253811"	"-0.0595141700404858"	"0.718118978684721"	"1"
"ENSG00000253819"	"0.277935222672065"	"0.0868631886002842"	"1"
"ENSG00000253821"	"0.0882635762049448"	"0.593122352209861"	"1"
"ENSG00000253824"	"-0.246800378770003"	"0.129858048205686"	"1"
"ENSG00000253825"	"-0.234864540290407"	"0.150085779597936"	"1"
"ENSG00000253829"	"0.0230769230769231"	"0.889042995306849"	"1"
"ENSG00000253832"			
"ENSG00000253834"			
"ENSG00000253836"	"0.11813130521251"	"0.473842414963396"	"1"
"ENSG00000253837"	"0.107085020242915"	"0.515072877856798"	"1"
"ENSG00000253838"	"-0.0103422216043879"	"0.950174716126993"	"1"
"ENSG00000253842"	"-0.0481781376518219"	"0.770260820139908"	"1"
"ENSG00000253844"	"-0.274926932037029"	"0.0902893786492062"	"1"
"ENSG00000253848"	"0.0848607703715143"	"0.607502919761577"	"1"
"ENSG00000253849"	"0.238086681769712"	"0.14441155771791"	"1"
"ENSG00000253851"	"-0.172672064777328"	"0.292030544587973"	"1"
"ENSG00000253852"	"-0.1389522725612"	"0.398877671954485"	"1"
"ENSG00000253853"	"-0.0651821862348178"	"0.692501407424442"	"1"
"ENSG00000253854"	"0.143927125506073"	"0.380675258705399"	"1"
"ENSG00000253855"	"-0.20879907829674"	"0.202082719128951"	"1"
"ENSG00000253857"	"0.273861278752583"	"0.0915949596780689"	"1"
"ENSG00000253858"	"-0.197413036334503"	"0.228345654460791"	"1"
"ENSG00000253859"	"0.373557407940294"	"0.0191563043755246"	"1"
"ENSG00000253865"	"-0.136234817813765"	"0.406861626869744"	"1"
"ENSG00000253868"	"0.139210461389691"	"0.397993393067256"	"1"
"ENSG00000253871"	"0.00161943319838057"	"0.992645066039292"	"1"
"ENSG00000253872"	"-0.0176113360323887"	"0.915326675463864"	"1"
"ENSG00000253875"	"-0.189271255060729"	"0.247535603942438"	"1"
"ENSG00000253877"	"0.0775303643724696"	"0.637890573370502"	"1"
"ENSG00000253878"	"-0.0888663967611336"	"0.589372692624554"	"1"
"ENSG00000253879"	"0.0176113360323887"	"0.915326675463863"	"1"
"ENSG00000253880"	"0.152055074993583"	"0.355446029116699"	"1"
"ENSG00000253887"			
"ENSG00000253888"	"-0.0424551800834849"	"0.797470639957156"	"1"
"ENSG00000253891"	"-0.0206477732793522"	"0.900711727573913"	"1"
"ENSG00000253892"	"0.08648857866668"	"0.600605020855636"	"1"
"ENSG00000253893"	"0.175708502024292"	"0.283525271413387"	"1"
"ENSG00000253894"	"0.0635627530364373"	"0.699787459999515"	"1"
"ENSG00000253896"	"-0.254521119336225"	"0.117900842913511"	"1"
"ENSG00000253898"	"0.0562753036437247"	"0.732898943410191"	"1"
"ENSG00000253901"	"-0.174866061285234"	"0.286994135026542"	"1"
"ENSG00000253903"	"-0.169517614186693"	"0.302219989330549"	"1"
"ENSG00000253911"	"-0.0682531733059673"	"0.679712833351344"	"1"
"ENSG00000253917"	"0.395344129554656"	"0.0132731456874701"	"1"
