"Gene"	"Correlation"	"P-Value"	"FDR"
"ENSG00000265052"	"0.356882591093117"	"0.0263172141550431"	"0.0579043159707833"
"ENSG00000265055"	"0.364574898785425"	"0.0230822709376984"	"0.0517468185321147"
"ENSG00000265056"	"-0.158472936974576"	"0.335260900119952"	"0.45716505906264"
"ENSG00000265057"			
"ENSG00000265059"	"0.0368791543413152"	"0.823619020213722"	"0.880255310069659"
"ENSG00000265061"	"-0.0381241722593148"	"0.81776323234635"	"0.875474086655434"
"ENSG00000265064"	"0.246283551608167"	"0.130689537969527"	"0.220108695527624"
"ENSG00000265069"	"-0.0439271255060729"	"0.790090937602671"	"0.85637176607268"
"ENSG00000265071"	"0.490688259109312"	"0.00172152913225753"	"0.00576806089063911"
"ENSG00000265073"	"0.697368421052632"	"1.91424002543041e-06"	"5.86832637717249e-05"
"ENSG00000265074"	"0.105347777162859"	"0.523296901718126"	"0.637641000685172"
"ENSG00000265075"	"-0.0195173904681021"	"0.906121894234044"	"0.937767822623667"
"ENSG00000265078"	"0.238190851986387"	"0.144230781463872"	"0.237420270241424"
"ENSG00000265083"	"-0.0713999487631851"	"0.66578703000342"	"0.759190911885185"
"ENSG00000265089"	"0.151127901867872"	"0.358421653946837"	"0.481738650148568"
"ENSG00000265091"	"0.307287449392713"	"0.0574789401762169"	"0.112060427517645"
"ENSG00000265092"	"0.00290124602679778"	"0.986014754538658"	"0.990552017025557"
"ENSG00000265093"	"0.37361631181792"	"0.0191358494442775"	"0.0440928627952577"
"ENSG00000265094"	"0.483603238866397"	"0.00204229809383365"	"0.00664735731809309"
"ENSG00000265096"	"0.389878542510121"	"0.0146944863280206"	"0.0351521330278015"
"ENSG00000265098"			
"ENSG00000265100"	"0.69331983805668"	"2.24565376521645e-06"	"6.25996085387306e-05"
"ENSG00000265101"			
"ENSG00000265102"	"0.0987904247431492"	"0.549613086076013"	"0.661324904230744"
"ENSG00000265105"	"0.239864583798189"	"0.141348959398678"	"0.233631337405584"
"ENSG00000265110"	"-0.17254210262307"	"0.293547800079585"	"0.413562306848749"
"ENSG00000265112"	"0.0237476669429473"	"0.885896034159047"	"0.924326926159314"
"ENSG00000265113"	"0.569838056680162"	"0.000198156962040332"	"0.00103393938647803"
"ENSG00000265115"	"0.545748987854251"	"0.000403470079073532"	"0.00180211492297471"
"ENSG00000265116"	"0.243774048325265"	"0.13478328046378"	"0.224815239673966"
"ENSG00000265121"	"0.5417004048583"	"0.000452483438732197"	"0.00196322680698071"
"ENSG00000265123"	"0.64919028340081"	"1.28648720816462e-05"	"0.000155068839952144"
"ENSG00000265125"	"0.302680881380043"	"0.0610762002355101"	"0.117990409981932"
"ENSG00000265126"	"0.150607287449393"	"0.358770087527526"	"0.481999814160614"
"ENSG00000265128"	"-0.109765531119963"	"0.50592424174661"	"0.621726039623379"
"ENSG00000265134"	"0.344146971441298"	"0.031930108477081"	"0.0682297232002023"
"ENSG00000265135"	"0.168737600780493"	"0.304482773847061"	"0.425300023742367"
"ENSG00000265137"	"-0.00559596008507254"	"0.973028683891201"	"0.982152273071704"
"ENSG00000265138"	"0.424693281641257"	"0.00704284254716366"	"0.0188649010321916"
"ENSG00000265139"	"0.482995951417004"	"0.00207210544606385"	"0.00672843803448034"
"ENSG00000265140"			
"ENSG00000265141"	"0.329916129207487"	"0.0402555711952627"	"0.0833365954556307"
"ENSG00000265142"	"0.270647773279352"	"0.0957252212520525"	"0.170723863830199"
"ENSG00000265144"	"0.353563023493089"	"0.0272424480497415"	"0.0597121501905043"
"ENSG00000265145"	"-0.127349233831803"	"0.439774599765188"	"0.560890334965327"
"ENSG00000265148"	"0.357692307692308"	"0.0259597757427597"	"0.0572580834058037"
"ENSG00000265154"	"0.152456969762852"	"0.35416086397356"	"0.477561627600232"
"ENSG00000265156"			
"ENSG00000265159"	"0.490688259109312"	"0.00172152913225753"	"0.00576806089063911"
"ENSG00000265160"	"0.190210323581108"	"0.24611324256683"	"0.36240578330567"
"ENSG00000265163"	"-0.288049301514823"	"0.0753636224015961"	"0.140479908977122"
"ENSG00000265164"	"0.0996482411090492"	"0.546135237837656"	"0.658259076202861"
"ENSG00000265165"	"0.371016911671275"	"0.0200561149319825"	"0.0458604977301401"
"ENSG00000265168"	"0.481174089068826"	"0.00216384707754439"	"0.0069807302487829"
"ENSG00000265170"	"0.700607287449393"	"1.68653308100388e-06"	"5.56460632376421e-05"
"ENSG00000265172"			
"ENSG00000265174"	"0.348380594761179"	"0.0297464407737976"	"0.0642749844117946"
"ENSG00000265176"	"-0.0576550060531754"	"0.727366319831729"	"0.805655629742493"
"ENSG00000265178"	"0.48038656922036"	"0.00196691876447511"	"0.00643248247768985"
"ENSG00000265179"	"-0.188866396761134"	"0.248562805708867"	"0.365115207279075"
"ENSG00000265180"			
"ENSG00000265181"	"-0.201792521186114"	"0.217981409318794"	"0.328618405202172"
"ENSG00000265185"	"0.357287449392713"	"0.0261379842156197"	"0.0575913328878397"
"ENSG00000265193"			
"ENSG00000265194"	"0.496761133603239"	"0.0014829767132509"	"0.00509296324927095"
"ENSG00000265195"	"-0.0172239196812484"	"0.917112748149859"	"0.946069940242027"
"ENSG00000265201"	"0.300616609302963"	"0.0629503995155024"	"0.121000685648164"
"ENSG00000265204"	"0.127466093483354"	"0.439351553329809"	"0.560465939590669"
"ENSG00000265205"	"0.507894736842105"	"0.00112065410707285"	"0.00407130325679965"
"ENSG00000265206"	"0.565182186234818"	"0.000228254319490234"	"0.00115611901632521"
"ENSG00000265210"	"-0.101479932302238"	"0.538744206975049"	"0.653328384723934"
"ENSG00000265213"	"0.153548895398785"	"0.350683378425434"	"0.473496544709447"
"ENSG00000265214"			
"ENSG00000265215"	"0.188904075138529"	"0.249432321829669"	"0.366049888748643"
"ENSG00000265217"	"0.212024709889971"	"0.195042820228584"	"0.301435678500809"
"ENSG00000265218"	"0.535425101214575"	"0.000539054189326044"	"0.00225628128698376"
"ENSG00000265222"	"0.30831519853241"	"0.0561855000234072"	"0.109988542742545"
"ENSG00000265223"	"0.266384822293375"	"0.1011676490357"	"0.178900551209232"
"ENSG00000265226"	"-0.254781070164684"	"0.117513189681018"	"0.201461462534506"
"ENSG00000265227"	"-0.0661877990613103"	"0.688910623117121"	"0.778339725092665"
"ENSG00000265236"	"0.340080971659919"	"0.0347140236257166"	"0.0731810840083693"
"ENSG00000265237"	"-0.0370140838680316"	"0.822983934786894"	"0.879818073160123"
"ENSG00000265246"	"0.711740890688259"	"1.1028352182861e-06"	"5.0112020227254e-05"
"ENSG00000265247"	"-0.00900154067233821"	"0.956627099511171"	"0.970924967178526"
"ENSG00000265248"	"0.105347777162859"	"0.523296901718126"	"0.637641000685172"
"ENSG00000265251"			
"ENSG00000265252"	"0.241995890323881"	"0.137740976591644"	"0.228980160345915"
"ENSG00000265253"	"0.181868811979253"	"0.267822912692832"	"0.386599718254005"
"ENSG00000265254"	"0.0242914979757085"	"0.883217204793984"	"0.92271707978477"
"ENSG00000265255"			
"ENSG00000265257"	"0.288461538461538"	"0.0752101317794622"	"0.140227366778533"
"ENSG00000265258"			
"ENSG00000265260"	"0.233651232443203"	"0.152264123933737"	"0.248472925958232"
"ENSG00000265265"	"0.180199614331106"	"0.27231407757967"	"0.391413786134698"
"ENSG00000265272"	"0.519635627530364"	"0.000825973884007201"	"0.00317609052352399"
"ENSG00000265278"	"-0.124095349113833"	"0.451643693696401"	"0.572209387392772"
"ENSG00000265281"	"-0.320348947456742"	"0.0467859819292904"	"0.0944452590622385"
"ENSG00000265282"	"0.42834008097166"	"0.00694672703276665"	"0.0186437894629399"
"ENSG00000265284"			
"ENSG00000265287"	"0.673684210526316"	"4.91750332762296e-06"	"9.17514997869587e-05"
"ENSG00000265289"	"0.47092222752025"	"0.00248021852559799"	"0.00781571627653703"
"ENSG00000265291"	"0.0159883320850077"	"0.923040408438349"	"0.950715341319218"
"ENSG00000265301"	"-0.0198664115740268"	"0.904450762131912"	"0.936689563903239"
"ENSG00000265304"			
"ENSG00000265306"			
"ENSG00000265313"	"0.733198380566802"	"5.20790194776145e-07"	"4.21577285921349e-05"
"ENSG00000265315"	"0.570479080391327"	"0.000149539913730997"	"0.00083730881705563"
"ENSG00000265316"	"-0.0181610424258072"	"0.912619882994606"	"0.942475705868877"
"ENSG00000265319"	"0.405263157894737"	"0.0109923027069848"	"0.0274653874499187"
"ENSG00000265321"	"-0.444219486732252"	"0.00461123282798086"	"0.0132042070478351"
"ENSG00000265322"	"0.255116645631667"	"0.117014179819751"	"0.200767626925405"
"ENSG00000265323"	"0.263050000922673"	"0.105676094668158"	"0.185149146587277"
"ENSG00000265325"	"0.340080971659919"	"0.0347140236257166"	"0.0731810840083693"
"ENSG00000265326"	"-0.483549557169861"	"0.00181757135576181"	"0.00602846327851709"
"ENSG00000265327"	"0.540485829959514"	"0.000468194383099388"	"0.00201455531206515"
"ENSG00000265328"			
"ENSG00000265331"	"0.0296834276869537"	"0.857638444142928"	"0.906036542481999"
"ENSG00000265333"	"-0.0237373667855296"	"0.8859452002015"	"0.924326926159314"
"ENSG00000265334"	"0.634210526315789"	"2.26229298265454e-05"	"0.000221210397969067"
"ENSG00000265337"	"0.485511900662013"	"0.00173001846667516"	"0.00578991630662272"
"ENSG00000265342"	"0.482793522267206"	"0.00208212630736798"	"0.00675440501876351"
"ENSG00000265345"	"0.0128480056184027"	"0.938123672769017"	"0.958097713281346"
"ENSG00000265347"			
"ENSG00000265349"	"0.0908906882591093"	"0.580885566248254"	"0.68940135282016"
"ENSG00000265351"	"-0.0378901568589909"	"0.818863161128406"	"0.87593385126658"
"ENSG00000265352"	"-0.144137515132938"	"0.381336625351041"	"0.503581961932295"
"ENSG00000265355"	"0.286645939818642"	"0.0768609495618993"	"0.142803768533044"
"ENSG00000265356"	"-0.273861278752583"	"0.0915949596780691"	"0.164665096050461"
"ENSG00000265357"	"-0.182678325409217"	"0.265662502309913"	"0.384288566100661"
"ENSG00000265359"	"0.011223062765032"	"0.945937112973095"	"0.963591965770604"
"ENSG00000265368"			
"ENSG00000265369"	"0.703238866396761"	"1.52295898163096e-06"	"5.34982282870665e-05"
"ENSG00000265370"	"0.137800277477724"	"0.402836969711096"	"0.524950999244182"
"ENSG00000265372"	"-0.259447527239289"	"0.11071634636374"	"0.191793389029067"
"ENSG00000265373"			
"ENSG00000265374"	"-0.0353256744214744"	"0.830938810787285"	"0.885485635691391"
"ENSG00000265375"	"-0.0720687575664692"	"0.662841261389167"	"0.756826896136901"
"ENSG00000265376"	"0.18737876967282"	"0.253345801814024"	"0.369686574091641"
"ENSG00000265378"			
"ENSG00000265380"	"-0.177404780669264"	"0.279943924084476"	"0.399944349985527"
"ENSG00000265386"	"0.29537064043695"	"0.0679187614238938"	"0.128812394808976"
"ENSG00000265388"	"0.548785425101215"	"0.000369896658599086"	"0.00168600701363408"
"ENSG00000265390"	"0.570659446721061"	"0.000148657054164252"	"0.0008343653977119"
"ENSG00000265392"	"0.0922544839111254"	"0.576449825109042"	"0.68573956890295"
"ENSG00000265393"	"0.184008097165992"	"0.261114726142549"	"0.378953777503103"
"ENSG00000265394"	"0.204858299595142"	"0.210163364063754"	"0.319956737782149"
"ENSG00000265395"	"0.324437896448794"	"0.0438974837046284"	"0.089699546828212"
"ENSG00000265396"	"0.0731072406282924"	"0.658277168287826"	"0.754643526872727"
"ENSG00000265399"	"0.34412955465587"	"0.0325115910182789"	"0.0692264548116649"
"ENSG00000265400"	"-0.0812706648554872"	"0.622834452744526"	"0.725294756535998"
"ENSG00000265401"	"0.44919028340081"	"0.00447289033631881"	"0.0128836890575102"
"ENSG00000265407"	"0.328137651821862"	"0.041939619577695"	"0.0863028112521985"
"ENSG00000265408"	"0.508906882591093"	"0.00109199656436085"	"0.00398765667398303"
"ENSG00000265409"	"0.455584554220409"	"0.00356274824063674"	"0.0105863948929633"
"ENSG00000265411"	"0.570479080391327"	"0.000149539913730997"	"0.00083730881705563"
"ENSG00000265413"	"0.632388663967611"	"2.41946974855742e-05"	"0.000230689033984903"
"ENSG00000265415"	"-0.0694331983805668"	"0.673507797953643"	"0.765551190561071"
"ENSG00000265418"			
"ENSG00000265420"	"0.326873719019216"	"0.0422465418898142"	"0.0868502348452046"
"ENSG00000265421"	"0.129989207040386"	"0.430272386207307"	"0.551964943282289"
"ENSG00000265422"	"-0.0185325837371669"	"0.910839328799533"	"0.941344366710485"
"ENSG00000265423"			
"ENSG00000265425"	"-0.136886404837395"	"0.405993862123904"	"0.527916316126602"
"ENSG00000265429"	"0.124705305101731"	"0.449405642917414"	"0.570239859780054"
"ENSG00000265432"	"0.137648005938072"	"0.403361996669083"	"0.525488608677139"
"ENSG00000265433"	"-0.171558775166916"	"0.296349574814951"	"0.4165549111064"
"ENSG00000265435"	"0.216206272699408"	"0.186175752446788"	"0.290441136446973"
"ENSG00000265439"	"0.490688259109312"	"0.00172152913225753"	"0.00576806089063911"
"ENSG00000265442"	"0.287542646227982"	"0.0759015462738527"	"0.141355379692795"
"ENSG00000265443"	"0.526518218623482"	"0.000687400181761267"	"0.00274490055486208"
"ENSG00000265444"	"-0.164081580848896"	"0.318213300201608"	"0.440076581156951"
"ENSG00000265445"	"-0.0478710516076126"	"0.772279957429494"	"0.84171416999734"
"ENSG00000265450"	"0.370647773279352"	"0.0207704588896267"	"0.0472487992659149"
"ENSG00000265451"	"-0.0362348178137652"	"0.826303038044367"	"0.882395184998376"
"ENSG00000265452"	"0.511943319838057"	"0.00100989634690203"	"0.00373810468446069"
"ENSG00000265456"	"0.18737876967282"	"0.253345801814024"	"0.369686574091641"
"ENSG00000265458"	"0.43663967611336"	"0.0058475790272519"	"0.0161027285248856"
"ENSG00000265462"	"0.179128764684983"	"0.27522118843528"	"0.394645323298026"
"ENSG00000265465"	"0.459275375323971"	"0.00327028219811239"	"0.00984456084380225"
"ENSG00000265470"	"0.0633231750098769"	"0.7017408245023"	"0.788563866671817"
"ENSG00000265474"	"0.221457489878543"	"0.174920473033321"	"0.277289783527307"
"ENSG00000265477"	"0.474117344813135"	"0.0022951458636616"	"0.00733040844614916"
"ENSG00000265478"	"0.394736842105263"	"0.0134250371432276"	"0.032498328255523"
"ENSG00000265479"	"0.667611336032389"	"6.26229118378428e-06"	"0.000103970946732907"
"ENSG00000265483"			
"ENSG00000265484"	"0.340485829959514"	"0.0344883768943564"	"0.0728500302244476"
"ENSG00000265485"	"0.582186234817814"	"0.000134880875407301"	"0.000772448455384788"
"ENSG00000265486"	"-0.0257861685067039"	"0.876174115996324"	"0.917410459420624"
"ENSG00000265487"	"0.430566801619433"	"0.00663554805822106"	"0.0179260324551919"
"ENSG00000265489"	"0.119433198380567"	"0.467548244055604"	"0.587124135550931"
"ENSG00000265490"	"0.403643724696356"	"0.0113399119853804"	"0.0281539317651702"
"ENSG00000265494"	"0.641295546558704"	"1.73681375700993e-05"	"0.000187312877948993"
"ENSG00000265495"	"0.334055218734905"	"0.0376700827217013"	"0.07873775343405"
"ENSG00000265496"	"-0.0206477732793522"	"0.900711727573913"	"0.934598940884227"
"ENSG00000265499"	"0.172965018159526"	"0.292348053090728"	"0.412070869498546"
"ENSG00000265503"	"0.351402672988304"	"0.0282642030108516"	"0.0615332509164486"
"ENSG00000265507"			
"ENSG00000265509"	"0.129723763619645"	"0.431222611939288"	"0.551964943282289"
"ENSG00000265510"	"-0.0515485577410205"	"0.755303437545538"	"0.828740643544564"
"ENSG00000265511"	"0.437651821862348"	"0.00572449517795984"	"0.0158047757188443"
"ENSG00000265514"	"0.56417004048583"	"0.000235318990682823"	"0.00118114559998942"
"ENSG00000265519"	"-0.142105263157895"	"0.386784737364811"	"0.509087867074712"
"ENSG00000265520"	"0.107645583418759"	"0.514224376922887"	"0.629273274748053"
"ENSG00000265521"	"0.386780830007913"	"0.0150006530650648"	"0.0357676080024409"
"ENSG00000265526"	"0.342676309607417"	"0.0327188141864221"	"0.0696094261743916"
"ENSG00000265527"	"0.103392418316606"	"0.531078847286361"	"0.64587681552527"
"ENSG00000265533"	"0.0613395615082148"	"0.710673387994525"	"0.795720898073769"
"ENSG00000265535"	"0.0660587978363173"	"0.689486590309038"	"0.77883978479783"
"ENSG00000265537"			
"ENSG00000265538"	"0.0462128502731045"	"0.779969582080979"	"0.848314062641385"
"ENSG00000265539"	"0.0358816036679617"	"0.828317696356281"	"0.883781007896352"
"ENSG00000265542"	"0.0142719773450656"	"0.931281258673967"	"0.95365291086375"
"ENSG00000265544"	"0.104841473713116"	"0.52530649349662"	"0.639755992288256"
"ENSG00000265547"	"-0.130236805529987"	"0.429387092722079"	"0.551754588067061"
"ENSG00000265552"	"0.225428013977464"	"0.167638981705073"	"0.26763007071728"
"ENSG00000265554"	"0.435361846828895"	"0.00560485264234208"	"0.0155387322246749"
"ENSG00000265555"	"0.571255060728745"	"0.000189736118166176"	"0.00100050467728259"
"ENSG00000265558"	"0.404251012145749"	"0.0112084694237749"	"0.027892814076849"
"ENSG00000265559"	"0.507894736842105"	"0.00112065410707285"	"0.00407130325679965"
"ENSG00000265561"			
"ENSG00000265565"	"0.158463033344471"	"0.335291492139861"	"0.457165921837334"
"ENSG00000265566"	"0.712753036437247"	"1.0621268265707e-06"	"4.91312528092902e-05"
"ENSG00000265579"	"-0.542273219581452"	"0.000362450955454557"	"0.00166081881510758"
"ENSG00000265584"	"0.246985878728922"	"0.129560571520732"	"0.218490738413903"
"ENSG00000265588"	"0.184381640274071"	"0.261154403489609"	"0.378987815463581"
"ENSG00000265595"			
"ENSG00000265596"	"-0.0720687575664692"	"0.662841261389167"	"0.756826896136901"
"ENSG00000265598"			
"ENSG00000265599"			
"ENSG00000265602"	"0.406232916719335"	"0.0102848431134069"	"0.0259621715073682"
"ENSG00000265606"	"-0.224712722181067"	"0.169027329156764"	"0.269483920905133"
"ENSG00000265607"	"0.340080971659919"	"0.0347140236257166"	"0.0731810840083693"
"ENSG00000265612"	"-0.358502024291498"	"0.0256064055178945"	"0.0565869809429048"
"ENSG00000265617"	"0.0984287696269454"	"0.551082475760502"	"0.662512821458768"
"ENSG00000265618"	"0.691295546558704"	"2.43339114883332e-06"	"6.53379508468349e-05"
"ENSG00000265623"	"0.126872678708812"	"0.441502107201971"	"0.562196196469776"
"ENSG00000265625"	"0.409109311740891"	"0.010203184451575"	"0.0257950637217307"
"ENSG00000265633"			
"ENSG00000265634"			
"ENSG00000265635"	"-0.0236539707559018"	"0.886343292394238"	"0.924494521804313"
"ENSG00000265641"	"0.480364372469636"	"0.00220575981490378"	"0.00709243623897485"
"ENSG00000265643"	"0.667206477732794"	"6.36367377686114e-06"	"0.000105056833517651"
"ENSG00000265644"			
"ENSG00000265648"	"0.460526315789474"	"0.00348315370368779"	"0.0104022590792824"
"ENSG00000265653"	"0.338490441389655"	"0.0350515971528537"	"0.0738194946636485"
"ENSG00000265656"	"0.503846153846154"	"0.00124209100117331"	"0.0044089417698539"
"ENSG00000265657"			
"ENSG00000265658"	"-0.113585748430626"	"0.491139677397506"	"0.608067779521186"
"ENSG00000265660"	"0.318421052631579"	"0.048688276238732"	"0.0976021739411979"
"ENSG00000265663"			
"ENSG00000265664"	"0.735425101214575"	"4.84708989241833e-07"	"4.21577285921349e-05"
"ENSG00000265666"	"0.509919028340081"	"0.00106399302548075"	"0.00390308999296959"
"ENSG00000265669"	"-0.00965079182227393"	"0.953502040307395"	"0.969100576991853"
"ENSG00000265670"	"0.0432412545398815"	"0.793801166948909"	"0.857770200646063"
"ENSG00000265671"	"-0.278614422793141"	"0.0858822045620057"	"0.157036182081274"
"ENSG00000265673"	"0.0144137515132938"	"0.930600269345553"	"0.953289874228737"
"ENSG00000265674"	"0.424693281641257"	"0.00704284254716366"	"0.0188649010321916"
"ENSG00000265675"	"0.299280235660916"	"0.0641878287446186"	"0.122913983070275"
"ENSG00000265678"	"0.743927125506073"	"3.72145185924717e-07"	"4.17947670346221e-05"
"ENSG00000265682"	"-0.0508322296790863"	"0.758601633956482"	"0.831188281858509"
"ENSG00000265684"	"0.254177247771481"	"0.118415120191688"	"0.202694893213002"
"ENSG00000265688"	"0.350202429149798"	"0.0294259634565742"	"0.0636944501802794"
"ENSG00000265689"	"0.250887927303371"	"0.123420014150136"	"0.20973140090416"
"ENSG00000265691"	"0.100896260593057"	"0.541094142899359"	"0.653396700859603"
"ENSG00000265692"	"0.685425101214575"	"3.07491026452613e-06"	"7.29978696944415e-05"
"ENSG00000265694"	"0.137325645268428"	"0.404474780627039"	"0.526444619782249"
"ENSG00000265697"	"-0.219456284235311"	"0.179484171449384"	"0.283188545743986"
"ENSG00000265699"	"0.247433484203295"	"0.128844858980673"	"0.217393709338283"
"ENSG00000265702"	"0.351417004048583"	"0.028839051786376"	"0.0626096886365932"
"ENSG00000265706"	"-0.130235539002426"	"0.429391618633299"	"0.551754588067061"
"ENSG00000265707"			
"ENSG00000265717"	"0.316046124910559"	"0.0499891470846602"	"0.0998671406737075"
"ENSG00000265719"	"0.320708725225244"	"0.0465258327089308"	"0.0940420050255796"
"ENSG00000265724"	"-0.0850834758322465"	"0.606557197660433"	"0.710804461590635"
"ENSG00000265725"			
"ENSG00000265727"	"0.45080971659919"	"0.00431794859971694"	"0.0124897572176062"
"ENSG00000265728"	"0.495141700404858"	"0.00154353524295433"	"0.00526456172804981"
"ENSG00000265732"	"0.140246292004816"	"0.394457149700589"	"0.51682758522664"
"ENSG00000265733"	"0.13441529533065"	"0.414600688438475"	"0.536728319845313"
"ENSG00000265734"			
"ENSG00000265735"	"0.0995951417004049"	"0.545039004698016"	"0.657344785468824"
"ENSG00000265737"	"0.438866396761134"	"0.00557977588038141"	"0.0154802333213432"
"ENSG00000265738"	"-0.124095349113833"	"0.451643693696401"	"0.572209387392772"
"ENSG00000265739"	"0.583198380566802"	"0.00013061146379044"	"0.000753726233731393"
"ENSG00000265740"	"0.640283400809717"	"1.80418971060502e-05"	"0.000191485105132818"
"ENSG00000265743"	"0.225303643724696"	"0.16740377518033"	"0.267333346199927"
"ENSG00000265744"	"0.39739557580918"	"0.0122412470418569"	"0.0300879136045641"
"ENSG00000265745"	"0.589908396929378"	"7.74289920213931e-05"	"0.000515774670662194"
"ENSG00000265749"	"0.35080971659919"	"0.0291312773330664"	"0.0631267753710975"
"ENSG00000265750"	"0.709514170040486"	"1.19875385865428e-06"	"5.04556579066018e-05"
"ENSG00000265751"	"-0.0283962645118444"	"0.863752472294192"	"0.908067405616216"
"ENSG00000265752"	"0.240485829959514"	"0.140022720775057"	"0.232046733634033"
"ENSG00000265753"	"0.603643724696356"	"6.67611664573166e-05"	"0.000462771765116592"
"ENSG00000265754"	"0.00882428779591862"	"0.957480388908933"	"0.971254907210877"
"ENSG00000265758"	"0.592607670899883"	"7.04258208458051e-05"	"0.000481882593719393"
"ENSG00000265768"	"-0.235238050667927"	"0.149419797545084"	"0.244600313290341"
"ENSG00000265775"			
"ENSG00000265776"	"0.278518436950214"	"0.085994770717588"	"0.157124586934912"
"ENSG00000265777"	"0.23663967611336"	"0.146620393736531"	"0.240675454829974"
"ENSG00000265778"	"0.477732793522267"	"0.00234696967523511"	"0.00746632324846686"
"ENSG00000265781"	"0.112627349108166"	"0.494827722922381"	"0.611499251741927"
"ENSG00000265784"	"0.542105263157895"	"0.000447352522890901"	"0.0019456628066899"
"ENSG00000265786"	"0.344030959840079"	"0.0319917516503125"	"0.0683176998401408"
"ENSG00000265789"			
"ENSG00000265791"	"0.424291497975708"	"0.00754501413793164"	"0.0199718447889046"
"ENSG00000265793"	"0.255116645631667"	"0.117014179819751"	"0.200767626925405"
"ENSG00000265794"	"-0.318218623481781"	"0.0488377360749145"	"0.0978514036118023"
"ENSG00000265795"	"-0.0202788658909566"	"0.902476431861126"	"0.93553862645196"
"ENSG00000265799"	"0.642307692307692"	"1.67179086519051e-05"	"0.000182490815938553"
"ENSG00000265800"	"0.554048582995951"	"0.000317600317324093"	"0.00149489087501326"
"ENSG00000265801"	"0.646153846153846"	"1.44487924552459e-05"	"0.000166349823437429"
"ENSG00000265802"	"0.510323886639676"	"0.00105297182168981"	"0.0038711711921111"
"ENSG00000265806"	"0.608097165991903"	"5.73634361703629e-05"	"0.000414350608824885"
"ENSG00000265810"	"0.0124840401211704"	"0.939873308399918"	"0.959087912118735"
"ENSG00000265813"	"0.303254213658273"	"0.0605635994783938"	"0.117223448878465"
"ENSG00000265814"	"0.612145748987854"	"4.98855151819721e-05"	"0.000376275632757788"
"ENSG00000265815"	"0.649392712550607"	"1.27653040198985e-05"	"0.000154266684896445"
"ENSG00000265816"	"0.515283428408606"	"0.000788335741657267"	"0.00305347752033058"
"ENSG00000265820"	"0.0906063700567353"	"0.583309319639278"	"0.691680492729621"
"ENSG00000265822"			
"ENSG00000265828"	"-0.0685746151581966"	"0.678285407704229"	"0.769237164966054"
"ENSG00000265829"			
"ENSG00000265831"			
"ENSG00000265838"	"0.162717747786395"	"0.322307696817901"	"0.444479854025286"
"ENSG00000265840"	"0.468421052631579"	"0.00291278585251754"	"0.00894121912152559"
"ENSG00000265841"	"0.0201210909146383"	"0.903231599156795"	"0.935758832548462"
"ENSG00000265843"	"0.417319321842253"	"0.00821311096290472"	"0.0214558568657408"
"ENSG00000265844"	"0.521255060728745"	"0.000791299172868899"	"0.00306292438744283"
"ENSG00000265845"	"0.44412955465587"	"0.00498884066817199"	"0.0141208430883918"
"ENSG00000265846"			
"ENSG00000265847"	"-0.31823093788678"	"0.0483413593702578"	"0.0970232970950444"
"ENSG00000265848"			
"ENSG00000265849"	"0.243774048325265"	"0.13478328046378"	"0.224815239673966"
"ENSG00000265850"			
"ENSG00000265852"	"0.427514178785549"	"0.00663474677843816"	"0.0179260324551919"
"ENSG00000265855"	"0.28037688015193"	"0.0838355282216667"	"0.153913701607838"
"ENSG00000265859"	"0.115310012106351"	"0.484540306598863"	"0.601651069055942"
"ENSG00000265861"			
"ENSG00000265867"	"0.657825484226566"	"5.34881952035424e-06"	"9.6644205655812e-05"
"ENSG00000265871"	"0.00892270099202092"	"0.957006625257605"	"0.971254907210877"
"ENSG00000265872"	"0.029652133979467"	"0.857786993729961"	"0.906036542481999"
"ENSG00000265873"			
"ENSG00000265874"	"0.446277646201378"	"0.00440358519003201"	"0.0127107067884774"
"ENSG00000265878"	"0.171029272774426"	"0.297865356839137"	"0.41820740087524"
"ENSG00000265879"	"0.548457076062745"	"0.000300513211961792"	"0.00143053701192676"
"ENSG00000265882"	"0.56417004048583"	"0.000235318990682823"	"0.00118114559998942"
"ENSG00000265885"	"0.473929732525197"	"0.0023056680531722"	"0.00735797892378451"
"ENSG00000265888"	"0.249797570850202"	"0.124968777433225"	"0.212017622255802"
"ENSG00000265889"	"0.00371397734401103"	"0.982097603779163"	"0.988012573316748"
"ENSG00000265892"	"0.139733642058013"	"0.396205012297684"	"0.518390785665615"
"ENSG00000265894"	"0.61417004048583"	"4.64911944690726e-05"	"0.000360090949203427"
"ENSG00000265896"	"0.61497975708502"	"4.51937155565186e-05"	"0.000352967300367862"
"ENSG00000265902"			
"ENSG00000265903"			
"ENSG00000265905"	"0.645748987854251"	"1.46733030840419e-05"	"0.000168106110859842"
"ENSG00000265907"	"0.1"	"0.543398016976551"	"0.655636469013596"
"ENSG00000265908"	"0.384412955465587"	"0.0162434673122129"	"0.0383161930870455"
"ENSG00000265912"	"0.511538461538461"	"0.00102051543232103"	"0.00376964587271019"
"ENSG00000265917"	"0.395951417004049"	"0.0131227245735025"	"0.0318722027487023"
"ENSG00000265918"	"0.377935222672065"	"0.0182568331755316"	"0.0423178828121074"
"ENSG00000265919"			
"ENSG00000265920"	"-0.0378901568589909"	"0.818863161128406"	"0.87593385126658"
"ENSG00000265921"	"-0.230620024212702"	"0.157806948271666"	"0.254882825943865"
"ENSG00000265924"			
"ENSG00000265926"			
